year,month,user_account_id,user_lifetime,user_intake,user_no_outgoing_activity_in_days,user_account_balance_last,user_spendings,user_has_outgoing_calls,user_has_outgoing_sms,user_use_gprs,user_does_reload,reloads_inactive_days,reloads_count,reloads_sum,calls_outgoing_count,calls_outgoing_spendings,calls_outgoing_duration,calls_outgoing_spendings_max,calls_outgoing_duration_max,calls_outgoing_inactive_days,calls_outgoing_to_onnet_count,calls_outgoing_to_onnet_spendings,calls_outgoing_to_onnet_duration,calls_outgoing_to_onnet_inactive_days,calls_outgoing_to_offnet_count,calls_outgoing_to_offnet_spendings,calls_outgoing_to_offnet_duration,calls_outgoing_to_offnet_inactive_days,calls_outgoing_to_abroad_count,calls_outgoing_to_abroad_spendings,calls_outgoing_to_abroad_duration,calls_outgoing_to_abroad_inactive_days,sms_outgoing_count,sms_outgoing_spendings,sms_outgoing_spendings_max,sms_outgoing_inactive_days,sms_outgoing_to_onnet_count,sms_outgoing_to_onnet_spendings,sms_outgoing_to_onnet_inactive_days,sms_outgoing_to_offnet_count,sms_outgoing_to_offnet_spendings,sms_outgoing_to_offnet_inactive_days,sms_outgoing_to_abroad_count,sms_outgoing_to_abroad_spendings,sms_outgoing_to_abroad_inactive_days,sms_incoming_count,sms_incoming_spendings,sms_incoming_from_abroad_count,sms_incoming_from_abroad_spendings,gprs_session_count,gprs_usage,gprs_spendings,gprs_inactive_days,last_100_reloads_count,last_100_reloads_sum,last_100_calls_outgoing_duration,last_100_calls_outgoing_to_onnet_duration,last_100_calls_outgoing_to_offnet_duration,last_100_calls_outgoing_to_abroad_duration,last_100_sms_outgoing_count,last_100_sms_outgoing_to_onnet_count,last_100_sms_outgoing_to_offnet_count,last_100_sms_outgoing_to_abroad_count,last_100_gprs_usage
2013,8,978275,489,0,8,9.17,0.0,1,1,0,0,1338,0,0.0,1,0.0,0.0,0.0,0.0,1338,0,0.0,0.0,1338,1,0.0,0.0,1338,0,0.0,0.0,1338,2,0.0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,8,0,0.0,0,0.0,0,0.0,0.0,1338,0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0
2013,8,995708,304,0,3,12.19,0.12,0,1,0,0,1338,0,0.0,0,0.0,0.0,0.0,0.0,51,0,0.0,0.0,51,0,0.0,0.0,51,0,0.0,0.0,51,2,0.12,0.06,3,0,0.0,3,2,0.12,3,0,0.0,3,3,0.0,3,0.0,0,0.0,0.0,1338,0,0.0,1.07,0.0,1.07,0.0,20,0,18,1,0.0
2013,8,1129984,261,0,2,3.45,0.0,1,0,0,0,66,0,0.0,6,0.0,0.0,0.0,0.0,2,0,0.0,0.0,2,0,0.0,0.0,2,0,0.0,0.0,2,0,0.0,0.0,66,0,0.0,66,0,0.0,66,0,0.0,66,0,0.0,0,0.0,0,0.0,0.0,1338,1,4.0,9.35,0.53,1.0,5.65,25,5,12,7,0.0
2013,8,1145891,171,0,1,1.51,2.52,1,1,1,1,15,1,4.0,24,1.63,11.83,0.21,1.37,1,0,0.0,0.0,1,12,1.63,10.87,1,0,0.0,0.0,1,20,0.84,0.06,4,7,0.42,4,7,0.42,4,0,0.0,4,2,0.0,0,0.0,3,0.41,0.05,4,2,8.0,42.98,0.0,37.48,0.0,118,38,23,0,1.36
2013,8,1196283,15947,0,1,0.0,0.0,0,0,0,1,1,1,0.0,0,0.0,0.0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2013,8,519,1068,0,1,3.67,20.04,1,1,0,1,26,1,17.02,89,19.93,179.85,3.11,20.72,1,0,0.0,0.0,1,59,17.91,156.82,1,0,0.0,0.0,1,55,0.11,0.11,1,0,0.0,1,0,0.0,1,0,0.0,1,13,0.0,2,0.0,0,0.0,0.0,1338,14,80.105,651.0,61.53,476.77,103.03,125,0,0,9,0.0
2013,8,35786,888,0,0,0.14,29.25,1,1,0,1,1,9,28.6,240,24.51,202.77,1.58,12.0,0,0,0.0,0.0,0,166,21.85,145.63,0,0,0.0,0.0,0,92,4.74,0.06,1,56,3.36,1,31,1.38,1,0,0.0,1,74,0.0,0,0.0,0,0.0,0.0,1338,69,85.4,603.42,0.0,445.02,0.0,338,143,157,0,0.0
2013,8,157628,2040,0,1,9.71,0.46,1,1,0,0,1338,0,0.0,3,0.08,0.98,0.04,0.5,4,0,0.0,0.0,4,0,0.0,0.0,4,3,0.08,0.98,4,5,0.38,0.11,1,2,0.12,1,1,0.06,1,1,0.09,1,6,0.0,6,0.0,0,0.0,0.0,1338,0,0.0,1.68,0.0,0.0,1.2,5,1,1,1,0.0
2013,8,191544,2032,0,3,15.2,0.0,1,0,0,0,1338,0,0.0,3,0.0,0.72,0.0,0.72,3,0,0.0,0.0,3,0,0.0,0.0,3,0,0.0,0.0,3,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,0,0.0,0.87,0.0,0.0,0.0,0,0,0,0,0.0
2013,8,303199,1655,0,1,4.24,5.19,1,1,0,1,26,1,1.5,17,0.15,9.83,0.15,1.87,1,0,0.0,0.0,1,1,0.15,1.0,1,0,0.0,0.0,1,84,5.04,0.06,1,2,0.12,1,82,4.92,1,0,0.0,1,1,0.0,0,0.0,0,0.0,0.0,1338,3,13.505,43.27,0.0,6.78,0.0,174,3,110,0,0.0
2013,8,306498,1593,0,5,14.62,1.17,1,1,0,1,10,1,12.0,5,0.15,3.47,0.15,1.4,8,0,0.0,0.0,8,2,0.15,1.0,8,0,0.0,0.0,8,17,1.02,0.06,5,4,0.24,5,13,0.78,5,0,0.0,5,2,0.0,0,0.0,0,0.0,0.0,1338,1,12.0,10.9,0.0,8.02,0.0,42,10,32,0,0.0
2013,8,322668,1520,0,5,10.96,1.8,1,1,0,1,30,1,12.0,2,0.0,0.0,0.0,0.0,17,0,0.0,0.0,17,0,0.0,0.0,17,0,0.0,0.0,17,24,1.8,0.09,5,0,0.0,5,9,0.54,5,14,1.26,5,5,0.0,2,0.0,0,0.0,0.0,1338,1,12.0,0.38,0.0,0.0,0.0,53,0,38,14,0.0
2013,8,324637,1214,0,3,1.99,5.65,1,1,0,1,26,1,1.5,39,4.69,33.32,1.36,9.08,3,0,0.0,0.0,3,8,0.93,6.2,3,0,0.0,0.0,3,16,0.96,0.06,3,6,0.36,3,10,0.6,3,0,0.0,3,1,0.0,0,0.0,0,0.0,0.0,1338,5,17.5,85.8,1.22,20.53,1.22,61,14,46,1,0.0
2013,8,348561,1267,0,1,11.93,1.05,1,1,0,0,1338,0,0.0,16,0.0,0.0,0.0,0.0,1,0,0.0,0.0,1,4,0.0,0.0,1,0,0.0,0.0,1,16,1.05,0.15,6,0,0.0,6,15,0.9,6,0,0.0,6,1,0.15,0,0.0,0,0.0,0.0,1338,0,0.0,1.52,0.0,1.0,0.0,36,0,34,1,0.0
2013,8,349565,1385,0,1,10.98,1.02,1,1,0,0,34,0,0.0,7,0.3,2.53,0.15,1.0,2,0,0.0,0.0,2,2,0.15,1.0,2,0,0.0,0.0,2,12,0.72,0.06,1,0,0.0,1,12,0.72,1,0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,1338,1,12.0,32.27,0.0,27.18,0.0,25,0,24,1,0.0
2013,8,350059,719,0,5,14.78,1.18,1,1,0,0,51,0,0.0,15,1.06,7.08,0.16,1.05,5,0,0.0,0.0,5,7,0.91,6.05,5,2,0.0,0.0,5,2,0.12,0.06,20,0,0.0,20,2,0.12,20,0,0.0,20,6,0.0,6,0.0,0,0.0,0.0,1338,1,12.0,46.7,0.5,32.47,1.73,16,1,9,3,0.0
2013,8,360544,1293,0,1,5.47,2.25,1,0,0,0,81,0,0.0,24,2.25,15.3,0.15,1.0,1,0,0.0,0.0,1,23,2.25,15.0,1,0,0.0,0.0,1,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,1,12.0,81.42,0.0,80.4,0.0,0,0,0,0,0.0
2013,8,393325,889,0,5,0.04,0.0,1,1,0,0,1338,0,0.0,3,0.0,0.13,0.0,0.13,5,0,0.0,0.0,5,2,0.0,0.0,5,0,0.0,0.0,5,5,0.0,0.0,26,0,0.0,26,1,0.0,26,0,0.0,26,9,0.0,3,0.0,0,0.0,0.0,1338,0,0.0,57.33,0.0,53.0,0.0,244,0,238,0,0.0
2013,8,407561,808,0,5,8.8,0.0,1,0,0,0,1338,0,0.0,3,0.0,0.0,0.0,0.0,5,0,0.0,0.0,5,0,0.0,0.0,5,0,0.0,0.0,5,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2013,8,425324,579,0,1,17.95,34.56,1,1,1,1,32,1,24.02,100,8.54,68.77,2.09,13.93,1,0,0.0,0.0,1,45,8.54,56.9,1,0,0.0,0.0,1,129,7.52,0.11,20,0,0.0,20,120,7.08,20,0,0.0,20,22,0.0,2,0.0,406,88.23,18.5,24,8,84.045,144.67,0.0,87.87,0.0,238,1,222,0,701.19
2013,8,440507,631,0,7,0.0,0.0,1,0,0,0,1338,0,0.0,1,0.0,0.42,0.0,0.42,7,0,0.0,0.0,7,0,0.0,0.0,7,0,0.0,0.0,7,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,0,0.0,2.42,0.0,0.0,0.0,0,0,0,0,0.0
2013,8,441532,537,0,4,32.19,0.0,1,0,0,0,1338,0,0.0,6,0.0,0.0,0.0,0.0,4,0,0.0,0.0,4,0,0.0,0.0,4,0,0.0,0.0,4,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,0,0.0,0.33,0.0,0.0,0.0,0,0,0,0,0.0
2013,8,948089,15920,1,1,12.43,14.58,1,1,0,1,26,2,27.0,77,14.58,104.6,2.22,14.82,1,0,0.0,0.0,1,25,6.97,46.48,1,0,0.0,0.0,1,5,0.0,0.0,26,0,0.0,26,0,0.0,26,0,0.0,26,29,0.0,0,0.0,0,0.0,0.0,1338,3,15.0,102.72,0.0,46.48,0.0,5,0,0,0,0.0
2013,8,980546,310,0,0,6.35,37.52,1,1,0,1,2,4,37.56,363,33.11,219.9,0.92,4.8,0,0,0.0,0.0,0,278,27.0,179.98,0,0,0.0,0.0,0,649,4.41,0.11,1,0,0.0,1,81,3.96,1,0,0.0,1,29,0.0,0,0.0,0,0.0,0.0,1338,18,103.66,619.75,0.0,482.75,0.0,1415,0,139,0,0.0
2013,8,984732,382,0,8,12.81,0.5,1,0,0,0,1338,0,0.0,19,0.5,8.0,0.15,1.0,8,0,0.0,0.0,8,13,0.05,5.0,8,0,0.0,0.0,8,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,0,0.0,22.08,0.0,18.08,0.0,0,0,0,0,0.0
2013,8,1034259,15944,1,0,9.02,5.98,1,1,0,1,2,1,15.0,6,0.39,6.05,0.24,2.12,1,0,0.0,0.0,1,3,0.39,2.62,1,0,0.0,0.0,1,91,5.59,0.25,0,62,3.72,0,28,1.62,0,0,0.0,0,7,0.0,0,0.0,0,0.0,0.0,1338,3,15.0,3.8,0.0,1.0,0.0,46,26,19,0,0.0
2013,8,1104620,206,0,1,11.96,4.32,1,1,1,1,15,1,14.02,2,0.0,0.0,0.0,0.0,3,0,0.0,0.0,3,0,0.0,0.0,3,0,0.0,0.0,3,17,2.87,0.25,8,0,0.0,8,2,0.12,8,0,0.0,8,9,0.0,3,0.0,4249,1558.97,1.45,1,7,18.015,0.0,0.0,0.0,0.0,58,0,2,14,2060.3
2013,8,1125182,15947,0,4,0.0,0.0,1,0,0,0,1338,0,0.0,9,0.0,0.0,0.0,0.0,4,0,0.0,0.0,4,0,0.0,0.0,4,0,0.0,0.0,4,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2013,8,1127035,184,0,0,30.53,3.95,1,1,0,1,30,1,5.0,29,1.32,26.2,1.23,14.63,1,0,0.0,0.0,1,0,0.0,0.0,1,7,1.32,15.77,1,40,2.63,0.11,0,1,0.0,0,32,1.92,0,3,0.27,0,13,0.0,5,0.0,0,0.0,0.0,1338,8,58.53,110.3,9.75,35.47,25.52,250,5,206,22,0.0
2013,8,1127520,239,0,1,3.05,5.75,1,0,0,0,49,0,0.0,62,5.75,38.35,0.2,1.35,1,0,0.0,0.0,1,62,5.75,38.35,1,0,0.0,0.0,1,0,0.0,0.0,49,0,0.0,49,0,0.0,49,0,0.0,49,0,0.0,0,0.0,0,0.0,0.0,1338,2,15.0,156.13,0.0,156.13,0.0,3,0,0,0,0.0
2013,8,1130360,255,0,10,0.03,0.0,1,0,0,0,1338,0,0.0,5,0.0,0.15,0.0,0.15,10,0,0.0,0.0,10,0,0.0,0.0,10,0,0.0,0.0,10,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,0,0.0,0.97,0.0,0.0,0.0,0,0,0,0,0.0
2013,8,1153310,15942,1,4,15.0,0.0,1,0,0,1,4,1,15.0,10,0.0,12.48,0.0,4.98,4,0,0.0,0.0,4,0,0.0,0.0,4,0,0.0,0.0,4,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,1,15.0,12.48,0.0,0.0,0.0,0,0,0,0,0.0
2013,8,43076,780,0,2,19.9,0.57,1,1,0,0,89,0,0.0,2,0.45,3.0,0.45,2.97,17,0,0.0,0.0,17,1,0.45,2.97,17,0,0.0,0.0,17,2,0.12,0.06,2,0,0.0,2,2,0.12,2,0,0.0,2,4,0.0,4,0.0,0,0.0,0.0,1338,1,5.0,27.07,0.0,26.95,0.0,8,0,6,0,0.0
2013,8,59208,2048,0,1,12.93,15.32,1,1,0,1,12,1,12.0,81,14.96,190.08,1.39,17.88,1,25,0.0,0.0,1,9,0.03,3.0,1,69,14.93,186.02,1,4,0.36,0.09,5,0,0.0,5,0,0.0,5,4,0.36,5,9,0.0,6,0.0,0,0.0,0.0,1338,1,12.0,252.1,0.0,3.0,248.03,25,0,0,25,0.0
2013,8,74064,1699,0,3,2.07,12.81,1,1,0,1,15,2,9.01,79,9.95,61.8,1.86,7.38,3,0,0.0,0.0,3,57,7.63,50.87,3,0,0.0,0.0,3,17,2.86,0.25,9,0,0.0,9,0,0.0,9,0,0.0,9,8,0.0,0,0.0,0,0.0,0.0,1338,8,33.015,165.43,0.0,123.33,0.0,59,0,1,0,0.0
2013,8,208614,2046,0,9,16.17,1.34,1,1,0,0,1338,0,0.0,1,0.68,4.55,0.68,4.55,30,0,0.0,0.0,30,1,0.68,4.55,30,0,0.0,0.0,30,11,0.66,0.06,9,0,0.0,9,11,0.66,9,0,0.0,9,0,0.0,0,0.0,0,0.0,0.0,1338,0,0.0,59.18,0.0,48.27,0.0,22,0,21,1,0.0
2013,8,208823,2048,0,1,10.61,5.68,1,1,1,1,18,2,11.92,5,0.3,2.0,0.15,1.0,2,0,0.0,0.0,2,4,0.3,2.0,2,0,0.0,0.0,2,301,5.28,0.06,1,0,0.0,1,108,5.28,1,0,0.0,1,16,0.0,2,0.0,3,0.5,0.1,30,17,47.78,33.8,0.0,29.85,0.0,1677,0,721,0,27.17
2013,8,237959,1576,0,0,0.0,3.6,1,1,0,1,26,1,3.0,22,3.6,28.47,0.78,5.17,0,0,0.0,0.0,0,8,1.9,12.67,0,0,0.0,0.0,0,8,0.0,0.0,5,0,0.0,5,0,0.0,5,0,0.0,5,7,0.0,0,0.0,0,0.0,0.0,1338,5,17.255,181.75,0.0,103.72,0.0,112,1,19,0,0.0
2013,8,256900,1928,0,1,6.82,4.86,1,1,0,1,10,2,7.51,15,0.58,5.1,0.24,1.57,2,0,0.0,0.0,2,12,0.58,3.83,2,0,0.0,0.0,2,93,4.28,0.11,1,1,0.06,1,67,4.02,1,1,0.09,1,4,0.0,1,0.0,0,0.0,0.0,1338,7,21.01,44.93,0.0,41.27,0.0,326,1,247,1,0.0
2013,8,263287,1838,0,4,2.68,0.0,1,0,0,0,78,0,0.0,1,0.0,0.0,0.0,0.0,4,0,0.0,0.0,4,0,0.0,0.0,4,0,0.0,0.0,4,0,0.0,0.0,54,0,0.0,54,0,0.0,54,0,0.0,54,0,0.0,0,0.0,0,0.0,0.0,1338,1,1.5,69.83,0.0,61.17,0.0,3,0,3,0,0.0
2013,8,332658,1519,0,0,11.03,10.06,1,1,0,1,4,1,12.02,64,6.7,45.92,0.6,4.0,1,0,0.0,0.0,1,48,6.7,44.68,1,0,0.0,0.0,1,265,3.36,0.06,0,8,0.48,0,48,2.88,0,0,0.0,0,4,0.0,0,0.0,0,0.0,0.0,1338,7,51.06,108.23,0.0,101.57,0.0,906,51,405,0,6.6
2013,8,396335,520,0,5,9.89,1.68,0,1,0,0,52,0,0.0,0,0.0,0.0,0.0,0.0,37,0,0.0,0.0,37,0,0.0,0.0,37,0,0.0,0.0,37,29,1.68,0.06,5,6,0.36,5,22,1.32,5,0,0.0,5,1,0.0,0,0.0,0,0.0,0.0,1338,1,5.0,0.0,0.0,0.0,0.0,98,28,64,0,0.0
2013,8,400317,839,0,0,5.98,6.04,1,1,0,0,50,0,0.0,27,6.04,40.63,1.26,8.4,0,0,0.0,0.0,0,24,4.78,31.88,0,0,0.0,0.0,0,3,0.0,0.0,3,0,0.0,3,3,0.0,3,0,0.0,3,6,0.39,6,0.39,0,0.0,0.0,1338,3,24.0,147.02,0.0,107.13,0.0,16,0,13,0,0.0
2013,8,435969,15947,0,8,0.0,0.0,1,0,0,0,1338,0,0.0,1,0.0,0.0,0.0,0.0,8,0,0.0,0.0,8,0,0.0,0.0,8,0,0.0,0.0,8,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0
2013,8,446460,630,0,10,6.02,0.0,1,0,0,0,1338,0,0.0,1,0.0,0.45,0.0,0.45,10,0,0.0,0.0,10,0,0.0,0.0,10,0,0.0,0.0,10,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,1,0.0,0,0.0,0,0.0,0.0,1338,0,0.0,12.77,0.0,6.37,0.0,0,0,0,0,0.0
2013,8,447365,730,0,8,0.11,0.0,1,0,0,0,1338,0,0.0,4,0.0,0.0,0.0,0.0,8,0,0.0,0.0,8,0,0.0,0.0,8,0,0.0,0.0,8,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,0,0.0,0,0.0,0.0,1338,0,0.0,0.65,0.0,0.0,0.0,0,0,0,0,0.0
2013,8,934958,329,0,0,6.31,23.24,1,1,0,1,9,3,29.5,119,4.34,69.55,0.46,3.03,0,0,0.0,0.0,0,29,3.74,24.9,0,0,0.0,0.0,0,320,18.9,0.06,0,5,0.3,0,313,18.6,0,0,0.0,0,33,0.0,0,0.0,0,0.0,0.0,1338,10,47.4,161.67,0.0,84.38,0.0,501,2,494,0,0.0
2013,8,941613,274,0,1,13.69,6.81,1,1,0,1,30,1,5.0,12,0.0,1.68,0.0,0.4,4,1,0.0,0.0,4,0,0.0,0.0,4,4,0.0,0.0,4,91,6.81,0.09,1,3,0.18,1,43,2.58,1,45,4.05,1,7,0.0,6,0.0,0,0.0,0.0,1338,5,27.02,41.02,0.0,5.53,0.0,436,7,185,43,0.0
2013,8,947739,345,0,3,1.59,5.78,1,0,0,1,26,1,1.5,30,5.78,38.52,2.2,14.68,3,0,0.0,0.0,3,12,4.42,29.43,3,0,0.0,0.0,3,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,2,0.0,0,0.0,0,0.0,0.0,1338,2,13.5,143.45,0.0,98.1,0.0,0,0,0,0,0.0
2013,8,989568,400,0,2,62.98,0.26,1,1,1,1,13,1,-10.0,10,0.0,6.38,0.0,2.08,2,0,0.0,0.0,2,2,0.0,0.0,2,0,0.0,0.0,2,2,0.06,0.06,2,1,0.06,2,0,0.0,2,0,0.0,2,4,0.39,2,0.39,54,13.63,0.2,13,2,-5.0,8.27,0.0,1.0,0.0,2,1,0,0,1.66
2013,8,1040482,339,0,2,0.0,5.15,1,1,0,0,85,0,0.0,56,5.09,31.1,0.59,2.4,2,0,0.0,0.0,2,0,0.0,0.0,2,6,0.03,0.35,2,9,0.06,0.06,10,0,0.0,10,5,0.06,10,0,0.0,10,16,0.0,3,0.0,0,0.0,0.0,1338,1,6.0,34.85,0.0,0.0,2.72,16,0,5,6,0.0
2013,8,1101808,197,0,5,5.81,2.62,1,1,0,0,77,0,0.0,8,2.56,17.08,1.18,7.85,5,0,0.0,0.0,5,5,2.56,17.08,5,0,0.0,0.0,5,1,0.06,0.06,19,0,0.0,19,1,0.06,19,0,0.0,19,0,0.0,0,0.0,0,0.0,0.0,1338,1,12.0,41.58,10.37,31.22,10.37,1,0,1,0,0.0
2013,8,1172635,29,1,0,7.88,22.12,1,1,0,1,4,3,30.0,217,18.58,126.12,0.68,4.8,0,18,1.05,3.63,0,136,16.78,111.83,0,42,1.21,5.48,0,60,3.54,0.09,2,0,0.0,2,40,2.4,2,12,1.08,2,53,0.0,2,0.0,0,0.0,0.0,1338,4,30.0,126.12,3.63,111.83,5.48,60,0,40,12,0.0
2013,8,43774,379,0,0,3.69,18.88,1,1,0,1,1,4,20.0,217,18.4,117.0,0.95,6.32,0,0,0.0,0.0,0,129,16.27,108.47,0,39,0.0,0.0,0,12,0.48,0.06,0,0,0.0,0,8,0.48,0,0,0.0,0,36,0.0,4,0.0,0,0.0,0.0,1338,27,134.0,876.45,0.0,861.67,0.0,63,1,27,0,0.0
2013,8,71774,2046,0,8,13.22,22.37,1,0,0,1,18,1,12.0,27,22.37,46.87,6.0,12.13,8,0,0.0,0.0,8,0,0.0,0.0,8,0,0.0,0.0,8,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,11,0.0,0,0.0,0,0.0,0.0,1338,3,36.0,138.57,0.0,18.83,0.0,0,0,0,0,0.0
2013,8,91168,2048,0,6,22.6,0.97,1,0,0,0,90,0,0.0,2,0.97,3.85,0.82,2.85,6,1,0.82,2.85,6,1,0.15,1.0,6,1,0.82,2.85,6,0,0.0,0.0,44,0,0.0,44,0,0.0,44,0,0.0,44,4,0.0,4,0.0,0,0.0,0.0,1338,4,25.005,25.65,2.85,15.05,6.17,5,1,0,1,0.0
2013,8,112533,1994,0,3,0.84,0.75,1,0,0,1,26,1,1.5,32,0.75,8.87,0.15,1.25,3,0,0.0,0.0,3,5,0.75,5.0,3,0,0.0,0.0,3,0,0.0,0.0,1338,0,0.0,1338,0,0.0,1338,0,0.0,1338,4,0.0,0,0.0,0,0.0,0.0,1338,2,13.5,89.52,0.0,76.85,0.0,0,0,0,0,0.0
2013,8,166256,2044,0,3,8.35,5.43,1,1,0,1,26,1,1.5,23,4.89,22.95,1.83,6.35,3,6,3.73,12.95,3,3,0.54,3.57,3,15,4.1,17.58,3,7,0.54,0.09,5,0,0.0,5,3,0.18,5,4,0.36,5,3,0.0,2,0.0,0,0.0,0.0,1338,1,1.5,78.57,34.08,21.57,39.85,12,0,5,7,0.0
2013,8,191763,2037,0,1,7.75,0.19,1,1,0,0,1338,0,0.0,1,0.19,1.28,0.19,1.28,1,0,0.0,0.0,1,1,0.19,1.28,1,0,0.0,0.0,1,2,0.0,0.0,17,1,0.0,17,1,0.0,17,0,0.0,17,3,0.0,1,0.0,0,0.0,0.0,1338,0,0.0,1.28,0.0,1.28,0.0,2,1,1,0,0.0
2013,8,206280,2047,0,8,16.21,5.05,1,0,0,0,40,0,0.0,16,5.05,22.85,0.9,3.12,8,0,0.0,0.0,8,8,1.59,10.6,8,0,0.0,0.0,8,0,0.0,0.0,78,0,0.0,78,0,0.0,78,0,0.0,78,0,0.0,0,0.0,0,0.0,0.0,1338,7,60.015,378.15,0.0,255.38,0.0,1,0,0,0,0.0
2013,8,346976,1437,0,0,7.58,21.97,1,1,0,1,9,1,12.02,98,21.97,149.7,4.03,26.87,1,0,0.0,0.0,1,61,19.84,132.23,1,0,0.0,0.0,1,115,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,14,0.0,0,0.0,0,0.0,0.0,1338,10,60.085,358.4,0.0,317.35,0.0,392,0,0,0,0.0
2013,8,390142,921,0,1,36.16,0.84,1,1,0,0,56,0,0.0,5,0.0,0.0,0.0,0.0,2,0,0.0,0.0,2,0,0.0,0.0,2,0,0.0,0.0,2,14,0.84,0.06,1,0,0.0,1,14,0.84,1,0,0.0,1,0,0.0,0,0.0,0,0.0,0.0,1338,3,24.015,23.3,0.0,22.15,0.0,69,0,69,0,0.0
2013,8,395153,970,0,1,12.76,21.27,1,1,0,1,5,5,34.04,86,20.31,298.07,1.21,41.0,1,0,0.0,0.0,1,60,17.74,276.0,1,0,0.0,0.0,1,161,0.96,0.06,1,0,0.0,1,16,0.96,1,0,0.0,1,18,0.0,1,0.0,0,0.0,0.0,1338,20,65.56,735.52,0.0,692.0,0.0,328,6,56,0,0.0
2013,8,402562,57,0,1,5.39,11.86,1,1,0,1,10,1,12.0,56,7.9,53.32,0.69,4.58,3,0,0.0,0.0,3,27,6.43,42.88,3,0,0.0,0.0,3,62,3.96,0.15,1,1,0.06,1,57,3.3,1,0,0.0,1,16,5.2,2,0.0,0,0.0,0.0,1338,4,27.0,60.58,0.0,48.53,0.0,103,1,97,0,0.0
2013,8,414413,570,0,0,0.41,39.33,1,1,0,1,4,3,32.03,262,37.47,276.87,1.22,8.12,0,0,0.0,0.0,0,194,27.72,184.77,0,0,0.0,0.0,0,45,1.86,0.06,0,0,0.0,0,33,1.86,0,0,0.0,0,45,0.0,0,0.0,0,0.0,0.0,1338,13,52.035,355.65,0.0,234.43,0.0,66,0,48,0,0.0
2013,8,419962,662,0,6,4.69,1.32,1,1,1,1,28,1,6.0,3,0.0,1.78,0.0,1.45,6,0,0.0,0.0,6,1,0.0,0.0,6,0,0.0,0.0,6,30,1.32,0.06,12,17,1.02,12,5,0.3,12,0,0.0,12,10,0.0,0,0.0,600,132.82,0.0,6,2,18.0,16.67,0.0,9.05,0.0,61,31,11,7,132.82
2013,8,434992,724,0,8,5.32,0.12,0,1,0,0,1338,0,0.0,0,0.0,0.0,0.0,0.0,70,0,0.0,0.0,70,0,0.0,0.0,70,0,0.0,0.0,70,2,0.12,0.06,8,0,0.0,8,2,0.12,8,0,0.0,8,0,0.0,0,0.0,0,0.0,0.0,1338,0,0.0,0.0,0.0,0.0,0.0,2,0,2,0,0.0
2013,8,450820,490,0,2,0.0,6.69,1,1,0,0,38,0,0.0,105,1.74,7.92,0.4,1.4,2,4,0.15,0.5,2,2,0.15,1.0,2,99,1.59,6.92,2,71,4.95,0.09,17,8,0.48,17,16,0.96,17,47,3.51,17,4,0.0,4,0.0,0,0.0,0.0,1338,2,24.0,55.47,0.5,40.5,6.92,288,57,183,47,0.0
